,shapeName,shapeID,shapeGroup,shapeType,longitude,latitude,is_land,tmz,elevation,surface_azimuth,fixed_yield,tracking_yield
2795,Wau,79223893B74023037447504,SSD,ADM2,27.29955586067454,7.284842016973433,True,Africa/Juba,0.0,180,395139.48012103734,482560.1049610722
2796,Jur River,79223893B97545569096613,SSD,ADM2,28.025337095752054,7.59400199634783,True,Africa/Juba,0.0,180,388035.12890631193,474037.39509525936
2797,Raga,79223893B70929244954658,SSD,ADM2,25.5891008076333,8.617372709418705,True,Africa/Juba,652.0,180,404030.7883719242,499235.16062325996
2798,Maridi,79223893B17245880032219,SSD,ADM2,29.686217257703493,5.098881254206403,True,Africa/Juba,0.0,180,373735.7495585757,455473.0828413066
2799,Mundri West,79223893B75409904988016,SSD,ADM2,30.208724539910296,5.213547638792501,True,Africa/Juba,0.0,180,370236.06516565755,449708.16400382423
2800,Mundri East,79223893B67918062022173,SSD,ADM2,30.682852653976617,5.308360220334808,True,Africa/Juba,549.0,180,370461.0622931442,452457.85863550036
2801,Ibba,79223893B81466867971410,SSD,ADM2,29.061757135614823,5.101902396193689,True,Africa/Juba,0.0,180,374834.1532537743,455654.17665806756
2802,Yambio,79223893B76948069319823,SSD,ADM2,28.54734306107745,5.127635277099276,True,Africa/Juba,641.0,180,383687.45124902326,466266.7884092258
2803,Nzara,79223893B44878437184267,SSD,ADM2,28.209199852465357,5.314067872213653,True,Africa/Juba,0.0,180,384782.03003440186,472373.3925205541
2804,Mvolo,79223893B56262288593012,SSD,ADM2,30.032034110319067,5.91925476852113,True,Africa/Juba,0.0,180,377827.0165665687,461733.2169944142
2805,Ezo,79223893B74346966367837,SSD,ADM2,27.88983014155996,5.4532050245645,True,Africa/Juba,543.0,180,381518.85803558846,463869.59643333673
2806,Tambura,79223893B47853667167464,SSD,ADM2,27.146150177402884,6.045443190051746,True,Africa/Juba,0.0,180,388705.06853600143,472576.2459762682
2807,Nagero,79223893B92049236674471,SSD,ADM2,27.738218305085194,6.471325264003699,True,Africa/Juba,567.0,180,392830.7934480717,481413.45060235925
2808,Bor South,79223893B93297305003737,SSD,ADM2,32.004875498899764,6.465558399279968,True,Africa/Juba,0.0,180,363583.2241787178,441943.0568156914
2809,Pibor,79223893B32810285770131,SSD,ADM2,33.569392490629504,6.396228377623986,True,Africa/Juba,0.0,180,355774.33994759683,430931.90096457006
2810,Twic East,79223893B26459782826909,SSD,ADM2,31.322703856576045,7.100770044749755,True,Africa/Juba,415.0,180,366942.40016235993,445549.5991416063
2811,Pochalla,79223893B22691287422318,SSD,ADM2,33.81733614578767,7.1129183072310065,True,Africa/Juba,0.0,180,352511.1417687681,421656.2871682701
2812,Duk,79223893B68171722755013,SSD,ADM2,31.18580162478818,7.617418801018655,True,Africa/Juba,411.0,180,362052.6925840499,438661.0311594797
2813,Uror,79223893B11973303944142,SSD,ADM2,32.11119159450901,7.626017454163455,True,Africa/Juba,0.0,180,357590.2167168413,432704.7956372077
2814,Akobo,79223893B55602707979350,SSD,ADM2,32.854891788231335,7.798979558522592,True,Africa/Juba,0.0,180,351184.42224832386,418957.4662928681
2815,Ayod,79223893B14285446390064,SSD,ADM2,30.980972735322947,8.291803447010098,True,Africa/Juba,404.0,180,361233.52272367245,438541.49167206977
2816,Nyirol,79223893B2194918447747,SSD,ADM2,32.118815193504226,8.583179537755875,True,Africa/Juba,0.0,180,358096.8323775227,430005.9128857249
2817,Canal/Pigi,79223893B17498067697092,SSD,ADM2,31.442097217802896,9.083722364678197,True,Africa/Juba,0.0,180,373189.1044314035,451955.00194473634
2818,Fangak,79223893B14796875108361,SSD,ADM2,30.688025781929326,9.071977148753325,True,Africa/Juba,403.0,180,372148.66876190825,453069.9169778716
2819,Ulang,79223893B95619836669451,SSD,ADM2,32.82416547626305,8.581160473933373,True,Africa/Juba,0.0,180,357437.0527760922,428276.7971244266
2820,Maiwut,79223893B33528845536299,SSD,ADM2,33.865204465725924,8.74029295642541,True,Africa/Juba,0.0,180,355707.8475998146,425051.1110300003
2821,Luakpiny/Nasir,79223893B70748738440916,SSD,ADM2,33.16163605607497,8.831882024274053,True,Africa/Juba,402.0,180,372311.6189101498,451575.2059214527
2822,Longochuk,79223893B31888405901503,SSD,ADM2,33.524822936477165,9.25432146875061,True,Africa/Juba,0.0,180,371330.4475763647,446050.1996959786
2823,Panyikang,79223893B85148589397174,SSD,ADM2,31.450638621846572,9.444452750417156,True,Africa/Juba,404.0,180,371687.2214143183,447526.4404772176
2824,Malakal,79223893B90064315418203,SSD,ADM2,31.64313903529696,9.659089881755804,True,Africa/Juba,400.0,180,383342.4592971328,467176.9766337075
2825,Baliet,79223893B13684678916358,SSD,ADM2,32.40068767376435,9.48969032166446,True,Africa/Juba,0.0,180,375475.1828410813,453969.4791537696
2826,Fashoda,79223893B4456195620437,SSD,ADM2,31.84600508232757,9.979298026540299,True,Africa/Juba,0.0,180,393946.73709505587,480685.3686155359
2827,Melut,79223893B2646445325724,SSD,ADM2,32.57046586050762,10.379309255405852,True,Africa/Juba,389.0,180,390740.9988529388,478390.52458204486
2828,Manyo,79223893B45725284796006,SSD,ADM2,32.37053616659695,11.136110024104488,True,Africa/Juba,0.0,180,395114.39986862836,487231.5718536012
2829,Renk,79223893B54015778886033,SSD,ADM2,32.96292254450249,11.356876546825935,True,Africa/Juba,404.0,180,394176.5929534729,483132.2610678567
2830,Maban,79223893B87220542132951,SSD,ADM2,33.46229663800535,10.023303709137291,True,Africa/Juba,0.0,180,378094.21714270127,458575.8630728135
2831,Abassiya,16777658B19857105557319,SDN,ADM2,31.300788489909017,12.32200138585075,True,Africa/Khartoum,0.0,180,402238.5858956705,489529.95436437987
2832,Abu Hamad,16777658B63373210852762,SDN,ADM2,33.21911821627995,20.163028542589103,True,Africa/Khartoum,362.0,180,468107.3583853644,583820.0367408739
2833,Abu Hujar,16777658B38113510529879,SDN,ADM2,33.89650404178511,12.613332816902455,True,Africa/Khartoum,0.0,180,410482.78064774093,504324.4247710035
2834,Abu Jabrah,16777658B57508233382932,SDN,ADM2,26.799002121320555,10.936664969470433,True,Africa/Khartoum,435.0,180,423387.07814257557,522797.7406565869
2835,Abu Jubayhah,16777658B72808091845483,SDN,ADM2,31.704735823465953,11.173374000947852,True,Africa/Khartoum,0.0,180,392754.0486271116,479631.7448896797
2836,Abu Karinka,16777658B5227660159889,SDN,ADM2,26.559136885421506,11.593342187288174,True,Africa/Khartoum,470.0,180,423702.1468698088,524686.0813903692
2837,Abu Kershola,16777658B31438962952191,SDN,ADM2,30.801425549479237,12.01318806822318,True,Africa/Khartoum,0.0,180,402361.9680248285,490511.9332531125
2838,Abu Zabad,16777658B30413539722349,SDN,ADM2,29.30462574991451,12.644717237453694,True,Africa/Khartoum,0.0,180,428007.6796023062,531194.5222817746
2839,Abyei,16777658B55499418827559,SDN,ADM2,27.686338465840993,10.83549580434445,True,Africa/Khartoum,429.0,180,420545.8635076622,519984.3659880574
2840,Abyei PCA area,16777658B69119058579524,SDN,ADM2,27.89580426846119,9.73657047589972,True,Africa/Khartoum,0.0,180,395909.94143175834,484645.7713749064
2841,Ad Dabbah,16777658B45906237385518,SDN,ADM2,30.68929046409322,17.23106854447654,True,Africa/Khartoum,496.0,180,464712.61064235604,579967.4384810394
2842,Ad Dali,16777658B21682317034415,SDN,ADM2,33.43840118462853,12.526090601752703,True,Africa/Khartoum,0.0,180,398715.24481713073,486967.6810271601
2843,Ad Damar,16777658B48152145505779,SDN,ADM2,34.25883507758657,17.12169567915858,True,Africa/Khartoum,370.0,180,454363.14540074754,566111.6337234948
2844,Ad Dinder,16777658B21408858343438,SDN,ADM2,34.80127695828809,12.737279950366593,True,Africa/Khartoum,0.0,180,407080.24472201086,499025.99359143863
2845,Ad Diwaim,16777658B64603280901749,SDN,ADM2,31.979807713162344,13.967411754396924,True,Africa/Khartoum,0.0,180,428306.7650638686,528498.2529181815
2846,Ad Du'ayn,16777658B96658977374271,SDN,ADM2,26.198833431903832,11.420238247614643,True,Africa/Khartoum,469.0,180,420300.3851003715,521747.7624754181
2847,Adila,16777658B87348298332109,SDN,ADM2,27.008684734628563,11.436274046282177,True,Africa/Khartoum,0.0,180,418239.38902629196,519047.50952659425
2848,Ag Geneina,16777658B14333470072302,SDN,ADM2,22.353274840025815,13.35560460256241,True,Africa/Khartoum,0.0,180,438911.93827713176,543863.3848003624
2849,Agig,16777658B73946128996237,SDN,ADM2,37.983068184545,17.890106757653932,True,Africa/Khartoum,910.0,180,390090.33768759854,449204.91899658
2850,Aj Jabalain,16777658B9479825368273,SDN,ADM2,32.966767060034684,12.666933104435167,True,Africa/Khartoum,0.0,180,415099.15987231256,515624.1870057289
2851,Al Buhaira,16777658B74414599531320,SDN,ADM2,32.60576600684437,19.910052461492697,True,Africa/Khartoum,373.0,180,466157.91123664693,580540.2525675335
2852,Al Buram,16777658B98120028392417,SDN,ADM2,29.906111512183333,10.6372825162903,True,Africa/Khartoum,0.0,180,397568.9526654755,487201.41206013376
2853,Al Burgaig,16777658B75799368386758,SDN,ADM2,30.65361892069135,19.593066962957895,True,Africa/Khartoum,0.0,180,471249.92198222264,590520.8713677407
2854,Al Butanah,16777658B92441932102927,SDN,ADM2,34.60016424272173,15.02697893129376,True,Africa/Khartoum,498.0,180,435955.9888149418,538782.8860505603
2855,Al Dibab,16777658B84287593257313,SDN,ADM2,28.74949489440595,10.302979107488357,True,Africa/Khartoum,0.0,180,400087.0779658831,493169.4752660785
2856,Al Fao,16777658B5270052963378,SDN,ADM2,34.19221070072131,14.042440241576575,True,Africa/Khartoum,0.0,180,422805.8495580099,523326.2596190929
2857,Al Fashaga,16777658B79230518314977,SDN,ADM2,35.98076953376692,14.249420708995105,True,Africa/Khartoum,510.0,180,420911.9820305096,520207.7770252034
2858,Al Fasher,16777658B96521919713520,SDN,ADM2,25.36855590551191,13.778557483236913,True,Africa/Khartoum,0.0,180,444159.6521660927,553769.9761964644
2859,Al Firdous,16777658B1174782743239,SDN,ADM2,25.908751025978642,10.929444635880335,True,Africa/Khartoum,452.0,180,425294.8414953394,528264.55650477
2860,Al Galabat Al Gharbyah - Kassab,16777658B97978388224054,SDN,ADM2,35.367397237190225,13.538375442329267,True,Africa/Khartoum,0.0,180,420221.1499108588,515410.50802758196
2861,Al Ganab,16777658B97228063474151,SDN,ADM2,35.14729158409021,19.55094241353196,True,Africa/Khartoum,0.0,180,462989.6151296834,578579.0255890508
2862,Al Gitaina,16777658B71030870448904,SDN,ADM2,32.37600863337057,14.46597091353231,True,Africa/Khartoum,393.0,180,431767.7842205111,533648.5528769777
2863,Al Golid,16777658B20227076213030,SDN,ADM2,28.927892722498154,17.85456740408193,True,Africa/Khartoum,0.0,180,476556.8663264173,596547.4448097176
2864,Al Hasahisa,16777658B35693507625874,SDN,ADM2,32.92999666800364,14.780229981852468,True,Africa/Khartoum,395.0,180,430928.17996676837,529689.280492214
2865,Al Idia,16777658B26107376384565,SDN,ADM2,27.906034465728506,11.939858458775573,True,Africa/Khartoum,0.0,180,427561.2941299443,529595.3191285187
2866,Al Kamlin,16777658B48918222085465,SDN,ADM2,32.943105208921686,15.127829020696511,True,Africa/Khartoum,0.0,180,433426.18472177995,536084.6751355989
2867,Al Khiwai,16777658B22793638103757,SDN,ADM2,28.99604172504398,13.299552799327964,True,Africa/Khartoum,645.0,180,432605.1471984433,538020.4127468118
2868,Al Koma,16777658B3899711101955,SDN,ADM2,27.286987133801297,14.096818160380629,True,Africa/Khartoum,0.0,180,458584.0703447494,573026.9078288649
2869,Al Kurmuk,16777658B11118605799379,SDN,ADM2,34.114433906860576,10.528519491804856,True,Africa/Khartoum,588.0,180,373534.69377130194,454150.59283968003
2870,Al Lagowa,16777658B4481857181861,SDN,ADM2,28.9471981185771,11.352879610619146,True,Africa/Khartoum,0.0,180,410242.8868912818,501846.5208531362
2871,Al Lait,16777658B5363831702357,SDN,ADM2,26.778499311939196,11.94058937457287,True,Africa/Khartoum,484.0,180,425607.9081784112,525643.7760134743
2872,Al Leri,16777658B28886602001992,SDN,ADM2,30.838112782413813,10.130048634131548,True,Africa/Khartoum,0.0,180,388499.694845725,473272.79614299466
2873,Al Mafaza,16777658B27903182599838,SDN,ADM2,34.492985915007296,13.640159898623027,True,Africa/Khartoum,0.0,180,415487.24009920395,509323.6879871712
2874,Al Malha,16777658B62126851922243,SDN,ADM2,25.79265956774418,17.563285775974695,True,Africa/Khartoum,588.0,180,479216.80125872145,603842.3176080993
2875,Al Manaqil,16777658B54371162299186,SDN,ADM2,32.93564639912295,14.131314824027926,True,Africa/Khartoum,0.0,180,430705.9735528701,534323.1022089758
2876,Al Matama,16777658B39370875153470,SDN,ADM2,32.7074693594881,16.7260004865527,True,Africa/Khartoum,0.0,180,455895.36602762714,565231.0269448768
2877,Al Meiram,16777658B70397884779871,SDN,ADM2,27.70072746647637,10.186494940218193,True,Africa/Khartoum,414.0,180,408262.07852310414,502902.0731818128
2878,Al Quoz,16777658B4110492233788,SDN,ADM2,29.92517617203535,12.465990661995502,True,Africa/Khartoum,0.0,180,420679.6403611094,521292.0387306948
2879,Al Qurashi,16777658B73110650377423,SDN,ADM2,32.642726023711475,14.305371551790232,True,Africa/Khartoum,396.0,180,422040.9509411348,519479.44509481586
2880,Al Qureisha,16777658B80860182226455,SDN,ADM2,36.07246509348119,13.728084466786013,True,Africa/Khartoum,0.0,180,422741.713535926,520873.9152418721
2881,Al Radoum,16777658B70477888733853,SDN,ADM2,24.22514406698623,9.71453109129702,True,Africa/Khartoum,0.0,180,418090.9555367334,521445.3348480868
2882,Al Wihda,16777658B17164908055521,SDN,ADM2,24.982252882215064,12.864667379308516,True,Africa/Khartoum,789.0,180,440814.60270083684,549928.9848877583
2883,An Nuhud,16777658B62353241688309,SDN,ADM2,28.303777097218752,13.168324123345824,True,Africa/Khartoum,0.0,180,438123.5463691483,545000.6337732276
2884,Ar Rahad,16777658B55257137653826,SDN,ADM2,34.80915316590815,13.234858720817812,True,Africa/Khartoum,0.0,180,414882.94916707807,509116.81271329196
2885,Ar Rahad,16777658B34397203362025,SDN,ADM2,30.665817580821972,12.75018065031733,True,Africa/Khartoum,509.0,180,422989.8573858203,525187.1369330208
2886,Ar Rashad,16777658B6695424981162,SDN,ADM2,31.092035884989283,11.786277950605475,True,Africa/Khartoum,0.0,180,403242.0613011013,495058.58140773786
2887,Ar Reif Ash Shargi,16777658B25449953916595,SDN,ADM2,29.855230323620646,11.259929479379085,True,Africa/Khartoum,519.0,180,409195.28848904424,506292.4801048175
2888,Ar Rusayris,16777658B20285079264513,SDN,ADM2,34.58172103621126,12.165921930707615,True,Africa/Khartoum,0.0,180,403169.82749230054,491443.04716544383
2889,As Salam - SD,16777658B71256064026626,SDN,ADM2,24.764393773766187,11.648030384948028,True,Africa/Khartoum,620.0,180,424923.5504463463,526569.2375380892
2890,As Salam - WK,16777658B70273794752269,SDN,ADM2,28.21735174151247,11.302500292469201,True,Africa/Khartoum,0.0,180,412788.95022606454,508316.0116992102
2891,As Salam / Ar Rawat,16777658B2941917788931,SDN,ADM2,32.30807397699157,12.36863667869937,True,Africa/Khartoum,400.0,180,411743.8922043583,507232.8205648259
2892,As Serief,16777658B191743768731,SDN,ADM2,23.59457204654173,13.960232591935524,True,Africa/Khartoum,0.0,180,447023.12704614626,554626.1161898433
2893,As Suki,16777658B86319641369334,SDN,ADM2,34.14090408990376,12.919513827171352,True,Africa/Khartoum,0.0,180,415513.54322555294,511688.2087804578
2894,As Sunta,16777658B61826891911039,SDN,ADM2,25.57596355313318,10.665417838750155,True,Africa/Khartoum,453.0,180,418132.39598812576,516450.2753293745
2895,As Sunut,16777658B48194454682254,SDN,ADM2,28.907153121644704,12.025115127168572,True,Africa/Khartoum,0.0,180,421578.4328443694,519988.52242605377
2896,Assalaya,16777658B59060398252798,SDN,ADM2,25.993754244688756,11.673885704580039,True,Africa/Khartoum,0.0,180,428617.36194134573,533835.9192695455
2897,At Tadamon - BN,16777658B66976297159843,SDN,ADM2,33.642073144533036,11.66407606747919,True,Africa/Khartoum,0.0,180,405941.22796503047,498598.7846993999
2898,At Tadamon - SK,16777658B49478662281146,SDN,ADM2,31.679737008119684,12.053718887658944,True,Africa/Khartoum,577.0,180,405900.86281521816,498326.5889640709
2899,At Tawisha,16777658B99134318369126,SDN,ADM2,26.59264573310953,12.503368897469262,True,Africa/Khartoum,0.0,180,436498.37007003877,545758.0147420294
2900,At Tina,16777658B29691256653968,SDN,ADM2,23.12775355138696,15.16957842668856,True,Africa/Khartoum,0.0,180,466587.88375297136,585855.5965196184
2901,Atbara,16777658B19107068109893,SDN,ADM2,32.90833454620894,17.85493766931333,True,Africa/Khartoum,504.0,180,459356.4239911675,569691.3044228607
2902,Azum,16777658B93719594104494,SDN,ADM2,23.020490438840568,12.881056168489872,True,Africa/Khartoum,0.0,180,432714.65701183147,535288.6278985955
2903,Babanusa,16777658B12271079488091,SDN,ADM2,27.586805490176076,11.32302566485575,True,Africa/Khartoum,441.0,180,424924.47701120283,527520.5973136215
2904,Bahr Al Arab,16777658B76242579856769,SDN,ADM2,26.703624469538006,10.232633445577964,True,Africa/Khartoum,0.0,180,415683.87298653304,514458.5098019133
2905,Bahri,16777658B15021592307574,SDN,ADM2,32.80181410686766,15.997934903076452,True,Africa/Khartoum,0.0,180,450537.71222003066,557929.0019097967
2906,Bara,16777658B73241781951906,SDN,ADM2,30.905148171925116,14.051763941257018,True,Africa/Khartoum,0.0,180,432078.84016405145,530960.8864588448
2907,Barbar,16777658B59808076214537,SDN,ADM2,33.73553901424049,18.14798763372985,True,Africa/Khartoum,395.0,180,462904.2419895013,574708.3609109207
2908,Basundah,16777658B35788536409023,SDN,ADM2,35.83741392973935,12.933260185649747,True,Africa/Khartoum,0.0,180,409267.1468644641,496459.6502006511
2909,Baw,16777658B5498813311295,SDN,ADM2,33.80689489407852,11.136005080563578,True,Africa/Khartoum,696.0,180,389056.80049198656,472710.740727384
2910,Beida,16777658B9931993566109,SDN,ADM2,22.04162961622642,12.890062036680906,True,Africa/Khartoum,0.0,180,431202.28356496856,533847.8889646353
2911,Beliel,16777658B54519575625723,SDN,ADM2,25.132566515243237,11.94881684070962,True,Africa/Khartoum,582.0,180,430231.22719947965,534404.6569547597
2912,Bendasi,16777658B55033891828638,SDN,ADM2,22.85126964604366,12.047017473419153,True,Africa/Khartoum,0.0,180,416013.18819907436,512681.9932166193
2913,Buram,16777658B28433170293690,SDN,ADM2,25.090699264224334,10.707483584073277,True,Africa/Khartoum,477.0,180,422409.2539046061,524783.4793974635
2914,Damso,16777658B98541328968966,SDN,ADM2,24.514937709883778,10.778149539699225,True,Africa/Khartoum,0.0,180,421578.72300381784,523289.1422814702
2915,Dar As Salam,16777658B35355118744985,SDN,ADM2,25.317947678586265,13.182396763105299,True,Africa/Khartoum,0.0,180,445635.59822952887,557642.6453145863
2916,Delami,16777658B3840179969595,SDN,ADM2,30.325213191250043,11.64071151128399,True,Africa/Khartoum,758.0,180,412921.7710196026,509860.77607934095
2917,Delgo,16777658B54397395103229,SDN,ADM2,29.061332075110144,20.13098241715918,True,Africa/Khartoum,0.0,180,481800.7224749196,601386.6754204739
2918,Dilling,16777658B83196806362289,SDN,ADM2,29.52550997101566,11.93149961709274,True,Africa/Khartoum,748.0,180,418907.6625700017,518185.10873618507
2919,Dongola,16777658B3318260280309,SDN,ADM2,29.637700845326584,19.23375622415753,True,Africa/Khartoum,0.0,180,472940.0933590707,590763.2041557771
2920,Dordieb,16777658B19100050508345,SDN,ADM2,35.8825621878375,17.535021979179763,True,Africa/Khartoum,0.0,180,454089.9694080055,564136.6832905438
